0,2018-7-05 17:15,6月21日，作为四家高返平台之一的联璧金融，被经侦以涉嫌非法吸收公众存款立案调查，疑似爆雷。随后，与联璧金融开展合作的斐讯0元购产品也步入风口浪尖。两者之间，以营销模式为切口，斐讯通过“0元购“噱头销售产品，而联璧金融则负责资金运作。联璧金融“爆雷”，购买斐讯产品等待返现收益的投资者一同踩雷。据网友爆料，不少消费者把矛盾直指销售斐讯产品的电商平台，京东。据@老徐时评爆料，一封消费者被骗的请愿书甚至出现在白宫的页面上。内容中提到斐讯以0元购的活动在京东平台销售其远高于成本价的商品，并承诺通过联璧金融返还资金。[0元购牵出的数百亿P2P理财]《经鉴》（微信id：jingjian_news）注意到，该请愿书于2018年6月30日创建，距今已经过去5天，10万人请愿目标，显示目前已有49446人签名，参与度接近一半。事实上，近期，有网友爆出京东似乎曾一度屏蔽了“斐讯”关键字，在京东电商平台搜索不到斐讯的任何产品。目前，《经鉴》（微信id：jingjian_news）注意到，斐讯多款路由器在京东重新上架，但均显示无货。0元、返现等字样，也全部消失。斐讯路由器和联璧之间有一个“嫁接”。据媒体报道，通过参与“0元购斐讯路由器”活动，投资者以399元一个的价格去京东商城购买斐讯K2路由器，此后可以凭借每个路由器上的K码，将K码输入联璧金融APP礼包兑换口，就能激活K码换取399元理财存款。这笔存款，在规定的日期后可提现。若用户花费1399元购买K3C路由器，则将分为12期分期返还。第一期返还价值420元，后续11期每期为89元。也就是说，投资者不用花一分钱，就能换回一个免费的路由器。斐讯和联璧金融的营销模式，确实吸引了众多投资者。凭借这一“套路”，斐讯路由器在6·18期间斩获颇丰。据斐讯官网的数据，仅“6·18”期间（6月1日-18日），斐讯就实现了7.1亿元总销售额和72.2万台产品总销量。6月18日当天，斐讯京东旗舰店的销售额突破了1.7亿元，产品销量突破16万台，并一举夺得了“京东智能穿戴品牌销售额第一、京东智能家居品牌销售额第一、京东数码配件品牌销售额第一、京东音箱品类斐讯阵营品牌销售额第一”等数个排行榜榜首的位置。值得关注的是，京东或有意对斐讯销售的产品“推波助澜”。《经鉴》（微信id：jingjian_news）注意到，早在2016年，京东金融疑似和斐讯进行推广合作。在昔日的宣传，京东和斐讯携手开启了0元购路由器活动，并由京东白条提供免息支持。在京东官网搜索“斐讯”，多款路由器产品显示带有“京东自营字样”。而京东，也是目前仍在支持0元购的电商平台。于是，通过购买斐讯路由器，下载和使用联璧金融APP的消费者越来越多，而消费者也就顺理成章成为了联璧金融理财产品的投资者，直至联璧金融出现兑付和提现危机。借此，我们大致可以梳理出联璧金融和斐讯的商业模式：斐讯以0元购的概念售卖产品，并将资金交由联璧金融运营。作为P2P平台，联璧金融亦借此吸引了众多消费者购买理财产品。而京东，则成为了斐讯产品销售的主要平台。实际上，据媒体报道，这些认购时价格399元、499元、699元、799元、1399元、1999元的路由器，成本价不足百元。换言之，通过0元购，联璧金融吸引消费者购买P2P理财产品的获客成本极低。而当P2P出现兑付和提现危机之时，投资者变成了“受害者“。根据媒体报道，截至2018年6月，斐讯产品的销量总计超过百万台，数亿元资金牵涉其中，购买联璧金融理财产品的金额则多得多。[京东仍有0元购产品在售]经鉴（微信id：jingjian_news）注意到，斐讯路由器重新上架，但显示无货。而在京东电商平台，仍有0元购类似产品在售。其中，一款名为“陪行者T5胎压监测系统”的产品，在京东售价499元，并打着“下单499元返499元”的旗号，此价格仅限购一次。如何返现呢？在京东该产品销售页面，明确提出了返现规则：投资者可选择购买5000元或10000元的理财产品，在1个月之后或3个月之后提现，届时不仅可以获得起初购买产品花费的499元，还能获得收益。简单来说，消费者要免费获得产品，必须掏5000元或10000元买理财，否则不予返现。《经鉴》查阅发现，陪行者与斐讯路由器的套路几乎如出一辙。资料显示，陪行者胎压监测系统的主体为汶佳源科技（深圳）有限公司，设立于2014年9月，注册资本100万元。与深圳汶佳源公司合作的理财平台为安润金融。安润金融平台是由安润金融信息服务（北京）有限公司管理运营的网络借贷信息中介平台，是北京市网贷行业协会创始会员单位和中国互联网金融协会创始会员单位。在京东，陪行者胎压监测系统的购买评价超过300条，目前该产品仍可以正常购买，在多个地区均显示有货供应。
1,7月9日 15:19 ,陌上殇蘫57176,#天价路由#, #联璧斐讯#
3593,7月6日 20:22 ,用户6586356229,,还我血汗钱，维权到底 
3594,7月6日 20:22 ,鬼眼狂KYO,#我的中国梦#, #天价路由# #联璧斐讯# 我们团结一心，众志成城！！！ 
3595,7月6日 20:22 ,小鱼儿乖乖2018,小鱼儿乖乖2018,#联璧斐讯# 如果没有京东，没有联通移动和电信，谁知道斐讯？谁知道联璧金融，谁会把所有积蓄都放进联璧金融作为理财。出问题了官商勾结欺压百姓，有多少人因为你们家破人邙，你们良心何在？你们不得好死，还我血汗钱 
3596,7月6日 20:22 ,日日身体健康,#我的中国梦#, #联璧斐讯# #天价路由# 
3597,7月6日 20:22 ,用户6591391358,#天价路由#, #联璧斐讯# #我的中国梦# 
3598,7月6日 20:22 ,树眼星宝月,#天价路由#, #联璧斐讯# #我的中国梦#何以实现我的中国梦 
3599,7月6日 20:22 ,用户6586877773,#斐讯诈骗#,#天价路由##我的中国梦##联壁金融#斐讯害人不轻，希望政府和国家能为受害者当家做主，伸张正义！ 
3600,7月6日 20:22 ,wuli英雄洁,守护灵琪航, 斐讯得好好谢谢京东大哥！！要不是他的帮忙我还真就不知道中国还有个斐讯呢！更不知道还能零元购机，也不知道存在银行的钱能够放到联璧金融里理财能赚钱，更不会到现在被套，被骗，被诈骗，一夜回到解放前！在这里我要谢谢京东，斐讯，联璧，GZW非常感谢你们……愿你们都能长寿！ 
3601,7月6日 20:22 ,alice_hong地盘,,建议在京东购买的用户集体起诉京东。诉求未甄别卖家欺诈行为和与卖家合谋操纵销量。按京东假一赔十原则，对用户赔偿。 
3602,7月6日 20:22 ,若止150101,薛之谦,  #联璧斐讯# #我的中国梦#天价路由# 
3603,7月6日 20:22 ,子0子,#天价路由#, #联璧斐讯# #我的中国梦#京东平台销售的斐讯产品致使众多消费者登上联壁金融的灵车，斐讯公司利用欺诈手段诱骗消费者投资联壁金融，血本无归。斐讯立刻与联壁金融撇清关系，法理难容，这样的公司这样的做法应得到严惩 
3604,7月6日 20:22 ,不一样文艺_范,,京东引导顾客买斐讯0元购产品，斐讯直导联合联壁欺诈消费者害百万投资者上百亿血汗钱打水漂。 
3605,7月6日 20:22 ,只是张扬3W,,2018-2015起码有3年 起初明目张胆在页面写着零元购！后来就慢慢撤掉零元购字眼。温水煮青蛙一样的，把用户的信赖从京东转移到斐讯，最后就是害了所有在京东购买的人，包括苏宁，联通都是有销售这种k码产品。 
3606,7月6日 20:22 ,OO的胡桃匣子,#天价路由#, #联璧斐讯# #我的中国梦#希望越来越多的人关注，避免被骗，为受害者维权 
3607,7月6日 20:22 ,紫色的新闻,,FX诈骗 
3608,7月6日 20:22 ,用户5847877361,,钱就这么无缘无故没了，京东辜负了我们的信任，再也不在京东买东西了 
3609,7月6日 20:22 ,用户6582405057,#联璧斐讯#, 期待中央介入，现在都过去半个月了，松江警方没有一点进展，哎 
3610,7月6日 20:22 ,dvociakod,是小鹿啊,京东会 
3611,7月6日 20:22 ,用户5293319103,#天价路由#, #斐讯联璧# #我的中国梦# 还我血汗钱# 
3612,7月6日 20:22 ,用户6188638920,,还我血汗钱。。立案斐讯 
3613,7月6日 20:22 ,顿悟70,#天价路由#,  京东把我们引向深渊，受害者必须团结起来，讨回公道！ 
3614,7月6日 20:22 ,用户6266540491,#我的中国梦#, #联璧斐讯# #天价路由# 我一个同事，最近妈妈住院了，情况非常不乐观，医院还下了病危通知书。本来6月底她定期的时间就结束了，还可以取出来治病，现在，只能看着在app里的数字流泪 
3615,7月6日 20:22 ,鬼眼狂KYO,#我的中国梦#, #天价路由# #联璧斐讯# 转起来，让更多的人看到！！！ 
3616,7月6日 20:22 ,我的确是猪,,一个路由器，摧毁了80.90后的价值观，走出了新闻联播。 
3617,7月6日 20:22 ,秋之瑞丽,,还我血汗钱！！！ 
3618,7月6日 20:22 ,用户6586879753,,天价路由，斐讯牌，京东自营店 
3619,7月6日 20:22 ,联璧斐讯勾结骗钱,#联璧斐讯#, #天价路由# 京东诱导 斐讯设套 联璧只是个幌子 骗钱才是真正目的 
3620,7月6日 20:22 ,冷色调2621,,血汗钱必须要，没法活了 
3621,7月6日 20:21 ,兔_BOBO,#联璧斐讯#, #天价路由# 
3622,7月6日 20:21 ,暖心轩宝5200,联壁斐讯,  @联壁斐讯 还我血汗钱，不要寒了老百姓的心，望政府支持公道 
3623,7月6日 20:21 ,小鱼儿乖乖2018,#联璧斐讯#, 如果没有京东，没有联通移动和电信，谁知道斐讯？谁知道联璧金融，谁会把所有积蓄都放进联璧金融作为理财。出问题了官商勾结欺压百姓，有多少人因为你们家破人邙，你们都不得好死，还我血汗钱 
3624,7月6日 20:21 ,用户6188638920,,斐讯诈骗。 
3625,7月6日 20:21 ,St-pons126,#天价路由#, #联璧斐讯# #天价路由# #联璧斐讯# 我是本是一名爱国的人，但是最近让我身心疲惫，我是在京东商城上接触到斐讯产品，0元购。我就买了他们的路由器后，让我下载联壁金融返现，我下载了联璧金融，后期感觉这上面的投资还可以，活期说的是6.9%.但是没想到上了当。上海政府包庇，官匪勾结 
3626,7月6日 20:21 ,lz9041106910,,京东必须承担相应的责任！ 
3627,7月6日 20:21 ,Kachikoo,#天价路由器#, #天价路由# #联璧斐讯# #联璧金融维权# 求国家关注斐讯联壁事件，救救老百姓@cctv记者刘波    @CCTV热线12     @CCTV焦点访谈    @CCTV今日说法    @CCTV2央视财经评论     @cctv-经济半小时    @CCTV看点    @CCTV朝闻天下    @CCTV微视    @CCTV经济生活大调查 
3628,7月6日 20:21 ,懵懵懂懂0813,#天价路由#, #联璧斐讯# #我的中国梦#无论政府还是企业，丧失公信！合伙诈骗！官官相护！还老百姓公道！ 
3629,7月6日 20:21 ,树人_74815,是小鹿啊,#天价路由# #联壁斐讯# 京东坑了无数人 
3630,7月6日 20:21 ,用户6573814059,#天价路由#,#联璧斐讯#害死多少人，逼的多少人家破人亡，多少人的病因为没钱治疗让你们害死，我们现在就是和魔鬼作斗争，可恨的魔鬼该死的帮凶！！！你小时候的“导师”就教育你们不要有良心的是吗？ 
3631,7月6日 20:21 ,守卫祖国的忠诚卫士,#匪讯诈骗#, 斐讯伙同联壁搞金融诈骗，京东、中国电信、中国联通、中国移动助推，害了数百万的百姓一无所有。@随媛札记 @中国政府网 
3632,7月6日 20:21 ,无敌战士_67853,#天价路由#, #联璧斐讯# #我的中国梦#我是通过京东才了解到斐讯，在从斐讯了解到联璧。因为信任京东，买斐讯路由器，因为信任斐讯，买联璧金融，一步一步被套路。请公安部等部门严肃查处不作为松江区的官员，归还百姓血汗钱。 
3633,7月6日 20:21 ,博悦-赤心之叶,梦幻月亮0,#联璧斐讯##匪讯诈骗##天价路由#  #上海松江经侦##上海市政府##上海国资委##新浪新闻##中国公安# 相关者都脱不了关系  同责任 
3634,7月6日 20:21 ,世世誓不离love,世世誓不离love,#我的中国梦# #联璧斐讯# #天价路由# 花了20万在京东买了个斐讯路由器 
3635,7月6日 20:21 ,恬谧07,#天价路由#, #联璧斐讯# #我的中国梦#繁华都市的背后是无数普通家庭的血汗钱，和互金不同的是互金平台提醒的是投资有风险，然而京东和斐讯不但不提，还助推不懂金融的普通消费者注册激活绑卡在联璧金融进行返现和投资，京东官方客服甚至大肆宣传联璧是合法合规平台 
3636,7月6日 20:21 ,logaway_a5a9b8,,为了让更多的人看到联璧斐迅的丑恶嘴脸，让别人少受伤害，我一定要转发让更多人看到。 
3637,7月6日 20:21 ,xmay世界,是小鹿啊,京东、斐讯，还我血汗钱！焦点访谈#天价路由[超话]##匪讯诈骗##联璧斐讯##我的中国梦#hh 
3638,7月6日 20:21 ,雨心情6067778946,,大家多多转发，帮帮我们这些受害人，多少个家庭被毁，此时此刻已经崩溃到了极点 
3639,7月6日 20:21 ,甜酒心先生,#天价路由#, #联璧斐讯# #我的中国梦#多少人一辈子的积蓄，顾🐶乃当世和申 
3640,7月6日 20:21 ,畅想2018012,,斐讯丢失了上百万消费者的信任！如果可以，请站出来为联璧金融受害者负责！ 
3641,7月6日 20:21 ,只是张扬3W,#联璧斐讯#,#天价路由##剧版镇魂##世界杯#1 
3642,7月6日 20:21 ,我这么可爱就给你看看,#联璧斐讯#, 如果没有京东销售斐讯零元购产品。我们就不会买路由器，不买路由器就不知道联璧金融，就不会把所有积蓄都放进联璧金融作为理财。还我钱！斐讯要负全责！京东也要负责！ 
3643,7月6日 20:21 ,如拾重负,,给受害者一个说法，为什么上海拒绝立案 
3644,7月6日 20:21 ,书生剑客35697,,斐讯，联币，京东合伙欺骗 
3645,7月6日 20:21 ,龙哥哥_2333,#我的中国梦#, #天价路由# #联璧斐讯# 斐讯，当初说好的担保呢？怎么可以说话不算话呢？还有廉耻吗？ 
3646,7月6日 20:21 ,清水无香lsr,#联璧斐讯#, 京东既已得利，就脱不了干系！生产、销售环节是同责的。首先产品京东是以自营模式销售，又有零元购的噱头，京东作为正规网购平台不仅有责任保证其销售的产品合格、合法、合规，还要保证其产品服务不含虚假、欺诈、诱导内容。依据国家《网络交易管理办法》之规定，京东已涉嫌违法违规。 
3647,7月6日 20:21 ,斐讯联壁诈骗huiyeji,#联壁斐讯#, #天价路由#还我血汗钱，京东是帮凶，斐讯联壁诈骗，受害者百万，资金近千亿，到现在都不公布，到底包庇谁 
3648,7月6日 20:21 ,叮当佳儿,#天价路由#, #联璧斐讯# #我的中国梦#0元购变成了理财吸血工具 京东有提示风险吗？为了自己的利益 坑了那么多的人 京东你的良心不痛吗？ 
3649,7月6日 20:21 ,博悦-赤心之叶,梦幻月亮0,#联璧斐讯##匪讯诈骗##天价路由#  #上海松江经侦##上海市政府##上海国资委##新浪新闻##中国公安# 欺诈 
3650,7月6日 20:21 ,宅小宅_2017,#我的中国梦#, #天价路由# #联璧斐讯# 怎么成立的，还给发了那么多奖，突然就成非法了，松江国资委，你们出来说说！@紫光阁  @央视新闻  @环球时报  @人民日报  @刘强东  @CCTV焦点访谈  @警民直通车-松江 
3651,7月6日 20:21 ,荣昌10w26225,粉红色的粉,斐讯负责到底，还老百姓血汗钱 
3652,7月6日 20:21 ,用户6587884391,,很明显就是斐讯诱导我们进入联壁平台投资，斐讯联壁合谋诈骗老百姓的血汗钱！！！斐讯就该为广大上当受骗的老百姓承担责任！！！ 
3653,7月6日 20:21 ,小鱼儿乖乖2018,#联璧斐讯#, 如果没有京东，没有联通移动和电信，谁知道斐讯？谁知道联璧金融，谁会把所有积蓄都放进联璧金融作为理财。出问题了官商勾结欺压百姓，你们都不得好死，还我血汗钱 
3654,7月6日 20:21 ,联璧斐讯欠债还钱,#天价路由[超话]#, #联璧斐讯# #我的中国梦# 2018-2015起码有3年 起初明目张胆在页面写着零元购！后来就慢慢撤掉零元购字眼。温水煮青蛙一样的，把用户的信赖从京东转移到斐讯，最后就是害了所有在京东购买的人，包括苏宁，联通都是有销售这种k码产品。 
3655,7月6日 20:21 ,wkingp,,斐讯以0元购的活动在京东平台销售其远高于成本价的商品，并承诺通过联璧金融返还资金，不少消费者把矛盾直指销售斐讯产品的电商平台京东↓↓ ​​​ 
3656,7月6日 20:21 ,命运在催,#天价路由#, #联璧斐讯# #我的中国梦# 
3657,7月6日 20:21 ,用户6582405057,#联璧斐讯#, 真是度日如年啊 
3658,7月6日 20:21 ,A型魔羯座大宝贝,,我只想拿回我的血汗钱  半个月了 食不能咽  夜不能寐 不敢和家人同事说  在家和单位都要假装没事 只有一个人的时候才敢偷偷的哭 还要想着怎么把欠的钱还了 一个人扛的压力好大 真觉得自己就要扛不住了 
3659,7月6日 20:21 ,xmay世界,晨Babyaini,京东、斐讯，还我血汗钱！焦点访谈#天价路由[超话]##匪讯诈骗##联璧斐讯##我的中国梦# 
3660,7月6日 20:21 ,世世誓不离love,#我的中国梦#, #联璧斐讯# #天价路由# 花了20万在京东买了个斐讯路由器 
3661,7月6日 20:21 ,用户6573814059,,害死多少人，逼的多少人家破人亡，多少人的病因为没钱治疗让你们害死，我们现在就是和魔鬼作斗争，可恨的魔鬼该死的帮凶！！！你小时候的“导师”就教育你们不要有良心的是吗？ 
3662,7月6日 20:21 ,shixin_virgo妃,,斐讯借京东，国美，五星，借家电这个平台，诈骗老百姓的辛苦钱 
3663,7月6日 20:21 ,用户6585515246,联壁还我血汗钱,我们是两辈人白干，联壁斐讯还钱 
3664,7月6日 20:21 ,用户5402241689,,相信京东 上当斐讯 还我血汗钱 
3665,7月6日 20:21 ,KGSH76,#天价路由#, #联璧斐讯# #我的中国梦# 整整3年时间，从起初在页面写着零元购！后来就慢慢撤掉零元购字眼。把用户的信赖从京东转移到斐讯，最后害了所有在京东购买的人！斐讯是匪吗？变相引导人们到其自融平台进行理财，再到爆雷平台，其用心之险恶，手段令人发指！这是明目张胆的抢劫！抢百姓的血汗钱 
3666,7月6日 20:21 ,红尘70411,红尘70411,#天价路由##联璧斐讯##我的中国梦#联璧裴讯还我们血汗钱，否则全家死一户口本@CCTV4 @新闻一加一 @头条新闻 @中国新闻网 @央视新闻 @中国企业报 @CCTV焦点访谈 @北京日报 @段郎说事 @公安部刑侦局 @郭一鸣- @老徐时评 @徐小平 @随媛札记@人大杨东 @新京报 @网易财经 
3667,7月6日 20:21 ,小鱼儿乖乖2018,#联璧斐讯#, 如果没有京东，没有联通移动和电信，谁知道斐讯？谁知道联璧金融，谁会把所有积蓄都放进联璧金融作为理财。出问题了官商勾结，欺压百姓，正义何在？你们都不得好死，还我血汗钱！ 
3668,7月6日 20:21 ,越良弼164,#天价路由#, #联璧斐讯# #我的中国梦# 
3669,7月6日 20:21 ,博悦-赤心之叶,HMY晓贇,#联璧斐讯##匪讯诈骗##天价路由#  #上海松江经侦##上海市政府##上海国资委##新浪新闻##中国公安#  利益链 
3670,7月6日 20:20 ,用户5255344424,#匪讯诈骗#, #联璧斐讯# #联壁斐讯# #天价路由器# 
3671,7月6日 20:20 ,xmay世界,华华妞妞猪,京东、斐讯，还我血汗钱！焦点访谈#天价路由[超话]##匪讯诈骗##联璧斐讯##我的中国梦#y 
3672,7月6日 20:20 ,天阳amg,#我的中国梦#, #天价路由# #联璧金融# 地方政府老是包庇斐讯，请问你们能不能去查查斐讯的资金来源！ 
3673,7月6日 20:20 ,起开37866,#天价路由#, #联璧斐讯# #我的中国梦#苍天在上，黄土在下，斐讯、京东！还我血汗钱！ 
3674,7月6日 20:20 ,Zion周子昂,是小鹿啊,0元购@刘强东  真像你们京东的作风，，可怜的京东自己内部也是一团糟糕吧！！ #联璧斐讯# #我的中国梦# 
3675,7月6日 20:20 ,Kachikoo,#天价路由器#, #天价路由# #联璧斐讯# #联璧金融维权# 求国家关注斐讯联壁事件，，救救老百姓@cctv记者刘波    @CCTV热线12     @CCTV焦点访谈    @CCTV今日说法    @CCTV2央视财经评论     @cctv-经济半小时    @CCTV看点    @CCTV朝闻天下    @CCTV微视    @CCTV经济生活大调查 
3676,7月6日 20:20 ,可爱雪卉灬,,8万8千多，后悔不已，太大意了 
3677,7月6日 20:20 ,山那头的小Q,#天价路由#, #联璧斐讯# #我的中国梦#无良京东，受你诱骗，深陷火坑，全部家当，一夜全无。 
3678,7月6日 20:20 ,清水无香lsr,#联璧斐讯#,请中央为我们做主！80后上有老下有小！我们只想要回我们的血汗钱！@cctv-经济半小时  @中国新闻网  @CCTV今日说法  @CCTV焦点访谈  @中国新闻网 
3679,7月6日 20:20 ,alldream1900,,京东自营在助纣为虐呀 
3680,7月6日 20:20 ,金牛明明2012,,松江公安如果仅仅调查联璧的非法吸收公众存款，在起诉书上就不会牵扯到斐讯，这是严重的渎职，斐讯在投资过程中付有不可推卸的诈骗责任，如果公安在调查取证过程中不受政府干扰，斐讯诈骗的事实是跑不掉的，这不仅是公安一家说的算的事。 
3681,7月6日 20:20 ,没落贵族_en,#天价路由#, 京东早点倒闭。 
3682,7月6日 20:20 ,xmay世界,庆幸运星,京东、斐讯，还我血汗钱！焦点访谈#天价路由[超话]##匪讯诈骗##联璧斐讯##我的中国梦#t 
3683,7月6日 20:20 ,我这么可爱就给你看看,,斐讯丢失了上百万消费者的信任！如果可以，请站出来为联璧金融受害者负责！ 
3684,7月6日 20:20 ,书生剑客35697,,相信春哥，相信京东 
3685,7月6日 20:20 ,我是一名受害者,,京东骗子 
3686,7月6日 20:20 ,一直走H,是小鹿啊,还我们血汗钱 
3687,7月6日 20:20 ,联璧斐讯欠债还钱,#天价路由[超话]#, #联璧斐讯# #我的中国梦# 建议在京东购买的用户集体起诉京东。诉求未甄别卖家欺诈行为和与卖家合谋操纵销量。按京东假一赔十原则，对用户赔偿。 
3688,7月6日 20:20 ,落叶心72060,#匪讯诈骗#, #联璧斐讯# #天价路由# 彻查斐讯 京东担责 还我公道 
3689,7月6日 20:20 ,logaway_a5a9b8,#联璧斐讯#, #天价路由# #匪训联璧# 斐讯联璧还钱，还老百姓的血汗钱！ 
3690,7月6日 20:20 ,xmay世界,2011莉香,京东、斐讯，还我血汗钱！焦点访谈#天价路由[超话]##匪讯诈骗##联璧斐讯##我的中国梦#r 
3691,7月6日 20:20 ,用户5995013452,#天价路由#, #联璧斐讯# #中国梦# 京东商城责任旁大 
3692,7月6日 20:20 ,享受每一天静,,对 
3693,7月6日 20:20 ,被斐讯联璧诈骗的受害者,#联璧斐讯#, #天价路由# #我的中国梦#斐 讯还我养老钱。 
3694,7月6日 20:20 ,手机用户3154197881,#天价路由#, #联璧斐讯# #我的中国梦#还我们老百姓的血汗钱！！！ 
3695,7月6日 20:20 ,小鱼儿乖乖2018,#联璧斐讯#, 如果没有京东，没有联通移动和电信，谁知道斐讯？谁知道联璧金融，谁会把所有积蓄都放进联璧金融作为理财。出问题了官商勾结，欺压百姓，你们都不得好死，还我血汗钱 
3696,7月6日 20:20 ,斐讯联璧诈骗我86万,联币受害者,焦点访谈#天价路由# #联璧金融# #联璧斐讯# 讲的好。 
3697,7月6日 20:20 ,用户sabmum8h21,,斐讯联璧还我们的血汗钱 
3698,7月6日 20:20 ,用户5886276367,,天理何在，公正何在！ 
3699,7月6日 20:20 ,用户5707949452,,心碎 
3700,7月6日 20:20 ,用户6482369236,#联璧斐讯#, #天价路由#还我血汗钱！#京东#骗人零元购 
3701,7月6日 20:20 ,亻亻囨捨,,可怕 
3702,7月6日 20:20 ,用户wq6651a1qx,#联璧斐讯#, 垃圾公司，以零元购为幌子，侵吞客户资产，勾结黑势力，无法无天 。 
3703,7月6日 20:20 ,感谢生活艰苦成长,黑区马空,#天价路由# #联璧斐讯# #我的中国梦#我为襁褓中嗷嗷待哺的孩子在哭泣！我为面朝黄土背朝天的父母在哭泣！我为法治所谓健全的社会在哭泣！我为美丽的东方明珠上海在哭泣！我为伟大的母亲中国在哭泣！我更为烈士英雄鲜血染红的鲜艳的五星红旗和八一军旗在哭泣！我的泪水已哭尽，我从此不在哭泣 
3704,7月6日 20:20 ,JIA6601,,斐讯丢失了上百万消费者的信任！如果可以，请站出来为联璧金融受害者负责！ 
3705,7月6日 20:20 ,肚皮饿了眼睛花,#天价路由#, #联璧斐讯# 
3706,7月6日 20:20 ,ivy82825,#天价路由#, #联璧斐讯# #我的中国梦#我的中国梦都被斐讯和京东搞没了，我们的血汗钱啊，一家人怎么生活 
3707,7月6日 20:20 ,xmay世界,梦幻月亮0,京东、斐讯，还我血汗钱！焦点访谈#天价路由[超话]##匪讯诈骗##联璧斐讯##我的中国梦#v 
3708,7月6日 20:20 ,一直走H,,联璧和斐讯本来就是一家，还我们血汗钱 
3709,7月6日 20:20 ,暖心轩宝5200,联壁斐讯,  @联壁斐讯  联壁斐讯，京东合某诈骗我们老百姓血汗钱，望政府秉公执法。 
3710,7月6日 20:20 ,六月浅y梦微凉,是小鹿啊,#匪讯诈骗# #天价路由# #联璧斐讯# 移动也有啊！还有像环球手机那些店里也有！我要跟他们死磕到底！斐讯还我爸妈的血汗钱！@CCTV焦点访谈 
3711,7月6日 20:20 ,小鱼儿乖乖2018,#联璧斐讯#, 如果没有京东，没有联通移动和电信，谁知道斐讯？谁知道联璧金融，谁会把所有积蓄都放进联璧金融作为理财。出问题了官商勾结，欺压百姓，你们都不得好死，还我血汗钱 
3712,7月6日 20:20 ,李胖子同学vTR,#天价路由#, #联璧斐讯# #我的中国梦# 缘起于信任终于无奈！我们把联币当银行一样的存在！因为JD.co我们认识斐讯认识联币！我们相信斐讯，相信海国资委，相信只卖正品行货的JD.co，相信一个在全国金融中心-上海稳定运行了6年之久的老品牌，相信ZF才相信的联币，我们有过，我们的过是建立在你之上。 
3713,7月6日 20:20 ,韭菜第n号,半夏两生花66,#天价路由# #天价路由器# 我是要二十年白干 
3714,7月6日 20:20 ,逍遥·沧,,斐讯丢失了上百万消费者的信任！如果可以，请站出来为联璧金融受害者负责！ 
3715,7月6日 20:20 ,书生剑客35697,,联币还钱 
3716,7月6日 20:20 ,fxzp顾苟去si,#联璧斐讯#, #天价路由# #我的中国梦#
3717,7月6日 20:20 ,梅子6073472365,#天价路由#,请政府出来帮帮老百姓 
3718,7月6日 20:20 ,联壁-不还没完,#匪讯诈骗#, #天价路由# #联璧斐讯# #联壁斐讯# #斐讯# #斐讯联璧# @中国移动10086  @最高人民法院  @松江区国资委  @上海松江发布  @南方都市报  天理何在，活路在哪里。 
3719,7月6日 20:20 ,用户6390985148,#联璧斐讯#, #天价路由# #匪讯诈骗# 
3720,7月6日 20:20 ,本号已存在,#天价路由#, #联璧斐讯# #我的中国梦#斐讯联璧你们这些大骗子，还我们血汗钱！！！ 
3721,7月6日 20:20 ,暗香199008,等风8420,请求中央政府给被骗的老百姓做主，找回我们的血汗钱 
3722,7月6日 20:20 ,huang13143075566182,,同样的手段骗钱，斐讯还钱 
3723,7月6日 20:20 ,我这么可爱就给你看看,利木花的雨,京东这次真的坑害了很多老百姓，很多人根本不知道这个平台，京东几百万台的销量，每台都有违法平台的卡片广告，害人啊。 
3724,7月6日 20:20 ,Min儿5,,现在社会怎么了，病了，该治病了，希望在哪里？斐讯诈骗 
3725,7月6日 20:20 ,阮小姐在路上勇敢前行,#联璧斐讯#, #天价路由# 我以为这个社会是很美好的，六月被骗，发现自己的钱变成了数字，什么时候能取出来还是未知之数，爸爸多年的病情终于爆发，看病要钱。钱。我去哪里把你找回来？？？为什么那些骗子就能那么无耻骗人呢？？？？？？ 
3726,7月6日 20:20 ,xmay世界,梦幻月亮0,京东、斐讯，还我血汗钱！焦点访谈#天价路由[超话]##匪讯诈骗##联璧斐讯##我的中国梦# 
3727,7月6日 20:20 ,彩色字母,,京东和斐讯公司串通一气，坑老百姓的钱。必须还钱。否则，京东和斐讯必须倒闭！！ 
3728,7月6日 20:20 ,让未来变得美好,#匪讯诈骗#, #天价路由# #联璧斐讯# #我的中国梦# 斐讯毁了80.90后所有的梦，我们没有未来，没有梦 
3729,7月6日 20:20 ,联币受害者,达芬奇ZL,每个人都是从此开始的 
3730,7月6日 20:20 ,我是一名受害者,,我这辈子上的最大的当，让我辛辛苦苦几十年的血汗钱付之东流 
3731,7月6日 20:20 ,007守护者,,这个事情为什么会影响到全国这么多人。一个重要的原因就是京东等平台宣传的0元购，接着大家才能被斐讯带入联壁这个圈套。都是一群奸商，欺骗人民大众，还钱！ 
3732,7月6日 20:19 ,小鱼儿乖乖2018,#联璧斐讯#, 如果没有京东，没有联通移动和电信，谁知道斐讯？谁知道联璧金融，谁会把所有积蓄都放进联璧金融作为理财。出问题了官商勾结，欺压百姓，你们都不得好死，还我血汗钱， 
3733,7月6日 20:19 ,用户6266618039,#斐讯诈骗#,#天价路由##我的中国梦##联壁金融#自从知道不能提现了，每天都心情不好，也不敢跟家人说，我该怎么办 
3734,7月6日 20:19 ,引墨188,,有盈利就有责任！！ 
